loan_id,credit_history,income,description,loan_repaid,prediction,timestamp,image_uri,output
ef8000cd-5184-4482-498e-8edd157cd5aa,Good,35441,She was a teacher.,True,True,2022-08-14 21:41:46.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02098413_Lhasa.JPEG,0.0993508955382092
b243f00c-7b64-00dd-e087-04631d1e7282,Good,67516,He is a pilota singer.,True,True,2022-08-14 20:07:00.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n04275548_spider_web.JPEG,0.9339232955288873
0a66ee41-6094-8fef-1fc3-70e753f1d55f,Good,49107,She used to be a dancer.,True,True,2022-08-14 20:27:40.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n03781244_monastery.JPEG,0.12216236530955704
53c8ee75-fd63-7db8-4a22-591507c69e1c,Good,59407,He wants to become a pilota singer.,True,False,2022-08-15 11:30:25.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n04344873_studio_couch.JPEG,0.07583345668652042
63e8340f-0298-7077-486e-66d0360683cf,Good,50157,She is a freelancer.,False,True,2022-08-15 08:04:51.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n03777568_Model_T.JPEG,0.33251592828420207
bd9aeadd-09e3-676b-da2e-5ba1959c0312,Good,67400,She was a doctor.,True,True,2022-08-14 15:28:06.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n07718747_artichoke.JPEG,0.987307341906898
da9ea138-e9d2-7e96-5111-6fa392449525,Good,41418,She is a professor.,True,True,2022-08-14 22:36:06.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n07614500_ice_cream.JPEG,0.7963539680571158
662f5361-7975-bb87-083b-f2620ee43683,Good,15129,He wants to become a teacher.,False,True,2022-08-14 19:27:26.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02089078_black-and-tan_coonhound.JPEG,0.5065604025530321
acdd9c82-3cea-dc47-1fda-d2dfd5d0adc4,Bad,35325,She wants to become a dancer.,False,True,2022-08-15 06:58:05.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n03868242_oxcart.JPEG,0.9602207281809183
ed5ff946-0edc-b3b4-f2e6-508221bae86b,Good,58043,He is a lyft driver.,False,True,2022-08-15 06:05:44.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n07768694_pomegranate.JPEG,0.6441941225902434
91d8738e-c35e-d7ab-bb30-2e75b2271d97,Good,53722,She is a doctor.,False,True,2022-08-15 04:32:00.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n03127925_crate.JPEG,0.02591062759490048
14fe8846-5931-a2f8-cf16-fcba6d41e90e,Good,45743,He wants to become a pilota singer.,True,True,2022-08-15 00:05:38.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n03814906_necklace.JPEG,0.5797722877638634
1e9a8288-3fa3-ff0a-8681-54b5fbd4804c,Good,67526,She used to be a dancer.,True,True,2022-08-14 15:36:33.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02701002_ambulance.JPEG,0.4509273222101191
072a2e40-ced6-9d2c-469f-214bccca8f03,Good,40640,He wants to become a lyft driver.,True,False,2022-08-15 01:43:03.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n04037443_racer.JPEG,0.7002701559007914
3a37fae0-c8d5-f5b3-18a0-dcc373f8a10b,Good,32185,He is a doctor.,False,True,2022-08-15 05:57:47.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n04509417_unicycle.JPEG,0.09605828174017095
c96d65b4-e703-cb54-b7e8-ad0353a5a73e,Good,62903,He was an engineer.,True,True,2022-08-15 05:23:43.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02112706_Brabancon_griffon.JPEG,0.7537935691787044
6be0559f-9f9c-f62a-7c0c-631fbef01704,Good,39291,She is a dancer.,True,True,2022-08-14 22:59:01.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n03445777_golf_ball.JPEG,0.733169769285509
a4ff4a22-acb0-55f9-8da2-bfa3d6f083f6,Good,53293,He is a freelancer.,True,True,2022-08-15 07:25:46.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02346627_porcupine.JPEG,0.379503058231872
a85a7725-5a50-a378-d342-6697ddab7c3d,Good,27860,He is a professor.,True,True,2022-08-14 18:20:45.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n01695060_Komodo_dragon.JPEG,0.26777497816586404
17a8eede-f1e8-a241-f462-be9f5ffab985,Good,27274,He was an engineer.,False,True,2022-08-14 17:26:23.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n04310018_steam_locomotive.JPEG,0.6933700850727638
3dbdb1d8-4fda-cec3-f786-01ea6f7233ed,Good,39820,She used to be a lyft driver.,True,True,2022-08-15 00:58:22.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n01828970_bee_eater.JPEG,0.6338179216277801
9cd25311-5a27-44f0-e898-91eecec48e7f,Good,83162,She used to be a doctor.,True,False,2022-08-15 02:18:47.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02783161_ballpoint.JPEG,0.2178279537231922
e16d9a58-9187-f7fa-781b-bdd76b01a373,Good,56911,She used to be a dancer.,True,False,2022-08-15 01:23:22.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02403003_ox.JPEG,0.36215329155978926
a5aafddf-d755-7643-c1b3-3bcd1684e26a,Good,45599,He used to be a professor.,True,True,2022-08-15 02:33:19.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n04273569_speedboat.JPEG,0.8892790755131786
352bfc42-0c01-a1e5-e41a-0ca09c748692,Good,43626,He was a professor.,True,True,2022-08-14 16:56:39.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02417914_ibex.JPEG,0.904796944779814
326e5912-4b37-1c04-623d-c6891813338d,Good,53358,He used to be a professor.,True,False,2022-08-15 03:23:11.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02793495_barn.JPEG,0.3618721043768579
f9f22b90-cd2e-2849-74ac-4fbc6e0650e0,Good,51930,He wants to become a doctor.,True,True,2022-08-15 05:33:54.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n04070727_refrigerator.JPEG,0.29459052021825194
d5b0a88d-bd84-5d10-29ea-519cccfa262f,Good,60686,She was a infuluencer.,True,True,2022-08-15 01:09:39.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n03482405_hamper.JPEG,0.8131550668123789
c3c45c9f-831a-6a46-984d-f9b5bb0fcb1a,Good,80572,He was a professor.,True,False,2022-08-15 00:32:45.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02094433_Yorkshire_terrier.JPEG,0.7694248183370297
ee72bd8b-59c5-e2d8-e53f-b387166184ab,Good,44983,She wants to become a doctor.,True,True,2022-08-14 20:56:44.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02090721_Irish_wolfhound.JPEG,0.6343894352518669
7457bd4b-06a2-4ba3-2a0a-c6f7bead02d8,Good,89821,He was a lyft driver.,True,True,2022-08-14 21:53:16.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n03494278_harmonica.JPEG,0.31401374563936735
8df04557-0442-ff0e-a710-61083dd59f26,Bad,20953,He used to be a professor.,True,True,2022-08-15 06:07:49.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n03916031_perfume.JPEG,0.07595567502966372
2bae57df-5322-67b0-6791-5db35385fbc9,Good,53309,He used to be a dancer.,True,True,2022-08-14 19:54:16.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n03594945_jeep.JPEG,0.7742436235884969
77da6a10-2d32-8796-6a8a-db7b7aa3b444,Good,38979,He is an engineer.,False,True,2022-08-15 02:54:20.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n04026417_purse.JPEG,0.12969251141318006
747e1090-1e0d-f905-0dde-3c8c8bd4c90f,Good,57859,She is a teacher.,True,False,2022-08-15 00:14:42.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02037110_oystercatcher.JPEG,0.5120128419210653
0bb70f91-d5c3-3fdb-a504-8de4ca004807,Good,29801,He wants to become a teacher.,False,True,2022-08-15 05:05:35.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n04487394_trombone.JPEG,0.4247873612691391
b5bba401-e2c4-d002-01db-0bde69ce620e,Good,37490,He was a teacher.,True,True,2022-08-14 22:00:26.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02100877_Irish_setter.JPEG,0.06695744828248595
c07a2025-8f3a-036c-4845-e519aa15c298,Bad,50450,He was a freelancer.,True,False,2022-08-15 10:52:43.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02437616_llama.JPEG,0.3009646484472548
4522258f-71d3-58e1-baf8-ac8ba305bb4a,Good,29307,She used to be an engineer.,True,True,2022-08-14 23:57:49.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n03041632_cleaver.JPEG,0.3918712701244178
548e66de-e61c-f82c-cd91-34e723817738,Good,97217,She used to be a professor.,True,False,2022-08-15 08:27:55.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02096177_cairn.JPEG,0.08577667035783942
e7af2ddd-dfb1-d4b4-4158-6ae33a164bb9,Bad,67528,He is a dancer.,True,True,2022-08-15 12:28:52.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n01737021_water_snake.JPEG,0.8629672218780923
de302df6-8ce4-5589-bb0c-98b462095fe5,Good,62422,He wants to become an engineer.,True,True,2022-08-14 15:02:35.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02120079_Arctic_fox.JPEG,0.14746273837693724
b9acf038-5c51-13a1-93b9-91889df937c0,Good,55924,He wants to become a freelancer.,False,True,2022-08-14 19:52:52.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02097474_Tibetan_terrier.JPEG,0.043728261406140945
9bb1fa1a-d908-bff4-87dd-e700fdbf84da,Good,57631,He is a freelancer.,True,False,2022-08-15 00:18:06.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n03733131_maypole.JPEG,0.2976008809533236
ffe34dad-5678-7756-19eb-7c3d62764464,Good,47799,She wants to become a infuluencer.,False,True,2022-08-14 18:02:11.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n01735189_garter_snake.JPEG,0.05334807290212473
e8787b90-f09e-0c9c-490c-bf60e31e87c8,Good,53771,He used to be a pilota singer.,True,False,2022-08-14 18:57:09.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n03218198_dogsled.JPEG,0.019604379747563017
5f5336c3-216c-281f-a3b5-cc845bf4f40a,Good,46427,He was a dancer.,True,True,2022-08-14 21:02:49.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02018207_American_coot.JPEG,0.8215853503956815
f3aac9a2-7673-0afb-c385-f18a890e0aef,Good,34123,He used to be a freelancer.,True,True,2022-08-14 18:22:26.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n04146614_school_bus.JPEG,0.9609585495284944
d5830ba1-9a3b-b0f3-81ac-e5a67132896c,Good,47165,She was a doctor.,True,True,2022-08-14 19:46:26.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02825657_bell_cote.JPEG,0.826312961682448
28dc792e-90cb-e833-fe40-a401039a8412,Good,71905,He is a lyft driver.,True,True,2022-08-15 12:38:50.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n01742172_boa_constrictor.JPEG,0.20560159484822482
6fac7819-8d3a-ba3b-0718-a7f3ae6cb118,Good,54952,He was a professor.,False,True,2022-08-15 10:42:19.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n01882714_koala.JPEG,0.4573439339687594
4d8139fb-917a-3738-0647-948b00729a0d,Good,74658,He is a infuluencer.,True,True,2022-08-15 07:45:07.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02231487_walking_stick.JPEG,0.37491875049311785
29bcbd7d-af2a-cdc6-1c26-8661eade320c,Good,65326,She wants to become a doctor.,True,True,2022-08-14 20:10:52.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n07760859_custard_apple.JPEG,0.4595707037576754
e3022402-605c-a8f7-082e-f60c840723ce,Good,84417,He used to be a teacher.,True,True,2022-08-14 22:46:23.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n04065272_recreational_vehicle.JPEG,0.8560195495028973
800e6419-74ad-c160-659c-02d637461e1c,Good,53502,She wants to become a lyft driver.,True,True,2022-08-15 07:28:12.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n04376876_syringe.JPEG,0.5999863094127141
e98371fe-2687-9e60-2608-c1f5f56b3122,Good,52667,She is a teacher.,True,True,2022-08-15 03:24:54.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02107142_Doberman.JPEG,0.5734942457541217
3797d9f9-8624-c016-708a-ebfc9eaf2abb,Good,43890,He used to be a doctor.,True,True,2022-08-15 08:35:56.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02795169_barrel.JPEG,0.6995833061457707
8ee742d9-3e54-b2e3-2d0c-6dc3174b26e6,Good,68562,She is a freelancer.,True,True,2022-08-14 20:03:10.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n03924679_photocopier.JPEG,0.6435027281882993
f364863b-16cd-1924-f767-1b554245d6b6,Good,43706,He wants to become a infuluencer.,True,True,2022-08-14 22:32:43.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n01807496_partridge.JPEG,0.3051914743401444
ea7bde99-d3e6-cad2-2d06-734b17f2d9ff,Good,59948,She used to be a lyft driver.,True,False,2022-08-14 17:07:52.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n01443537_goldfish.JPEG,0.13798557119343113
ef65810c-abf9-28c6-43b1-a2eb4f29edd9,Good,24404,He is an engineer.,True,True,2022-08-15 08:02:15.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n04589890_window_screen.JPEG,0.31046999556624255
03350016-8402-a0d7-4f47-2cb37d05e48b,Good,43150,She wants to become a doctor.,True,False,2022-08-15 02:28:32.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n04111531_rotisserie.JPEG,0.9909899907540486
59c61e57-086d-844e-5eca-6aa5743fa109,Good,71863,He used to be a professor.,True,False,2022-08-14 18:08:28.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n01829413_hornbill.JPEG,0.543567419529614
0050f7e0-1ff6-e8d3-d335-a64a127d78e3,Good,58030,She was a infuluencer.,False,True,2022-08-14 17:02:15.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02974003_car_wheel.JPEG,0.7577731035425866
15b4928e-b311-dbc3-4c57-bad3d06567cb,Good,70570,She is an engineer.,True,False,2022-08-15 05:08:00.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n01729977_green_snake.JPEG,0.599744005562334
95d374bc-b0ec-b490-fb22-231ef5fb8369,Good,42399,He was a professor.,True,True,2022-08-15 00:29:55.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n03201208_dining_table.JPEG,0.8442469486488023
042f43b6-9519-234f-43a6-d46d39e0f4cb,Bad,46803,She is a pilota singer.,False,True,2022-08-15 07:30:57.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02168699_long-horned_beetle.JPEG,0.7160119573711378
bd1fee71-4763-178d-df63-340da9e1ffbe,Good,24735,He is a pilota singer.,True,False,2022-08-14 22:33:01.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n03720891_maraca.JPEG,0.17089033631482076
f86838ca-cbad-8451-f035-7dd769a9e17b,Good,50014,She is a teacher.,True,False,2022-08-14 16:45:21.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02096585_Boston_bull.JPEG,0.6425273061001757
1f4bde1a-07c5-88c2-e704-cd3a34e83513,Bad,62614,She used to be an engineer.,True,False,2022-08-14 18:52:57.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n01950731_sea_slug.JPEG,0.6016155368718297
d0a0e86f-56e9-8df2-375f-471ee4d1e6b3,Good,46722,She used to be a dancer.,True,False,2022-08-15 10:03:16.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02999410_chain.JPEG,0.2833919319309034
74a43d20-f8f1-27d5-9c65-a0789b5b0460,Bad,51581,She wants to become a infuluencer.,False,True,2022-08-15 08:07:48.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n01667114_mud_turtle.JPEG,0.2285350489357596
d3ddcb20-4391-0ac9-857a-95453213057f,Good,35784,He was a doctor.,True,True,2022-08-15 03:35:10.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02102040_English_springer.JPEG,0.2236649924198616
146dcc68-478e-d41e-0ae6-c54b55fc0e42,Good,37276,He is a professor.,True,True,2022-08-14 15:08:22.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n04398044_teapot.JPEG,0.11750650334897095
3fac4438-0585-68fa-b3d1-d20d7eea9ac9,Good,50247,He was a lyft driver.,False,True,2022-08-15 02:57:50.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n01924916_flatworm.JPEG,0.2273530924000312
9c5836a6-ff89-b2fa-5576-7151ce8980c4,Good,61846,She used to be an engineer.,True,False,2022-08-15 10:13:55.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n01514668_cock.JPEG,0.6854907641870218
d1422848-6586-6259-469f-8e66368b68b6,Good,44633,He was a lyft driver.,False,True,2022-08-15 05:15:57.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n03637318_lampshade.JPEG,0.8971088551353249
9bae5d97-b471-57ea-b9e9-ece760054043,Good,60752,She is a professor.,True,False,2022-08-15 12:16:02.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02123394_Persian_cat.JPEG,0.34880965173764455
4f3e351a-dcbe-3210-0881-d3c26a5a4f6f,Good,67575,He wants to become a dancer.,True,True,2022-08-15 05:59:23.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n01843383_toucan.JPEG,0.9381268441711291
6dc09207-436a-9fc7-7377-5751f2a4f3d2,Bad,42903,He is a infuluencer.,False,True,2022-08-15 09:43:46.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n03459775_grille.JPEG,0.22287096798518946
1abd22a7-9b7b-2c21-a571-698f1e19521f,Good,32685,She used to be a doctor.,True,False,2022-08-15 06:24:48.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02128385_leopard.JPEG,0.9744271255344541
50f3cd44-6a0e-d79f-76de-bf5b0fe63562,Good,16216,She used to be an engineer.,True,False,2022-08-15 09:01:55.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02105641_Old_English_sheepdog.JPEG,0.22195839370041037
3220303c-d397-21b2-ee76-fec332132456,Good,53771,He is a infuluencer.,False,False,2022-08-15 12:52:33.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02667093_abaya.JPEG,0.08359862974962606
1ee1dbe7-d576-645b-6e00-7558678399b0,Good,39049,He was a freelancer.,True,True,2022-08-14 17:09:07.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02129165_lion.JPEG,0.2786646812495962
c5a28bbd-bee0-40a5-262d-cd8697a0b64f,Good,51366,She used to be an engineer.,True,True,2022-08-14 13:35:53.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02096437_Dandie_Dinmont.JPEG,0.6834487535209717
90dfbbec-c90a-0d5a-ab20-7f12aa7cf567,Good,39934,She used to be a freelancer.,True,False,2022-08-15 06:59:27.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n03384352_forklift.JPEG,0.5583693376869932
5e09564e-ce0d-a878-948a-9a03bc2bd1b0,Good,46283,He is a lyft driver.,True,True,2022-08-15 06:48:14.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02066245_grey_whale.JPEG,0.9015696463085926
06420383-2cd0-6a09-35ff-166263b0584e,Bad,55798,He is a dancer.,True,True,2022-08-14 16:02:57.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n09332890_lakeside.JPEG,0.5424456124012107
e6539054-d0ce-e856-13bf-11f83b7c1e07,Good,44548,He was a lyft driver.,False,True,2022-08-14 23:43:50.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n03325584_feather_boa.JPEG,0.19722539291876873
bd8bd49a-c341-a672-60dd-fc641dc30aca,Good,65432,She used to be a professor.,True,False,2022-08-14 17:11:31.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n01768244_trilobite.JPEG,0.27791458030284677
750be816-03ec-784c-97cd-80850c39226d,Good,38148,She was a infuluencer.,False,True,2022-08-14 20:45:27.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02777292_balance_beam.JPEG,0.3891838929282092
f4cb9c04-ba52-78e9-c0f7-79e6bbe5542b,Bad,40450,He was a infuluencer.,True,True,2022-08-15 05:35:04.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02791124_barber_chair.JPEG,0.04468386712566619
e4901668-5e88-9077-ebd4-932ec9401ad9,Good,43858,He used to be a dancer.,False,False,2022-08-14 16:27:50.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n07753113_fig.JPEG,0.9253528070816096
b63f3b76-bc7f-ec21-2428-f119af339427,Good,56501,He was a dancer.,False,True,2022-08-15 09:04:27.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02109961_Eskimo_dog.JPEG,0.637706374334668
609f884f-1f4f-d62e-4f86-66c63af91874,Good,33528,She is a doctor.,True,True,2022-08-15 04:47:33.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n01534433_junco.JPEG,0.24544274256028142
6138c5f1-4e19-790e-0b5f-1af70f8525e0,Good,67282,She is a professor.,True,True,2022-08-15 06:43:46.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02930766_cab.JPEG,0.12291020534669839
b6ddea5f-3a17-5b49-5c00-1136c68b8a1e,Good,23108,She wants to become a pilota singer.,True,True,2022-08-14 18:38:13.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n04456115_torch.JPEG,0.9834554817488951
21f9fc4d-a68e-e25c-b7ea-beb6d5938872,Good,47372,She was a doctor.,True,True,2022-08-14 20:03:08.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02091831_Saluki.JPEG,0.7113279254498437
a6607a83-463c-53c0-a1f5-7759f4215bd4,Good,55199,He used to be a lyft driver.,True,False,2022-08-15 02:19:57.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02108422_bull_mastiff.JPEG,0.767599304081852
767b711c-c70a-cc9f-3c09-5f35f8be449e,Good,27360,He is a teacher.,True,True,2022-08-14 13:31:47.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n03680355_Loafer.JPEG,0.6226044864266069
784be6fa-45fa-4ae7-02d9-0c400bf71a96,Good,55494,He used to be a doctor.,True,True,2022-08-14 16:16:08.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n12620546_hip.JPEG,0.5177278039604979
307b5fb1-54f4-1d75-02c0-9efc1d897c51,Good,62434,She used to be a infuluencer.,True,True,2022-08-14 22:55:25.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n01774384_black_widow.JPEG,0.06364041333024562
36129df8-f83c-3f94-ab21-dd8d957fce24,Good,53509,She wants to become a freelancer.,False,True,2022-08-15 01:19:31.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n04590129_window_shade.JPEG,0.8316129424048397
8c93a61b-50b2-7b47-73e2-d08adbb21f76,Good,48971,He is a lyft driver.,False,True,2022-08-14 14:50:05.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n04118538_rugby_ball.JPEG,0.73197770234738
d865d91b-8077-bb15-28f1-3494955130ae,Good,48652,She was an engineer.,False,True,2022-08-14 16:29:50.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n01819313_sulphur-crested_cockatoo.JPEG,0.5411680183872983
b5b152c7-4829-bedc-8041-aeb004d33727,Good,49689,He is a professor.,True,True,2022-08-15 09:31:20.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n03661043_library.JPEG,0.3709333063216803
614b76c0-8223-d0fd-1be7-ac7080bad340,Good,64308,He was a professor.,False,True,2022-08-15 00:58:36.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02111277_Newfoundland.JPEG,0.1196310908242505
9b9bfb3e-4d6e-4b1c-7a4c-a705b7a63358,Bad,46042,He is a freelancer.,True,True,2022-08-14 20:00:52.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n03871628_packet.JPEG,0.11555791115347824
bff7d565-eaf4-8955-122d-f0cbfb60b481,Good,42604,He used to be a teacher.,True,True,2022-08-14 14:05:27.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02105251_briard.JPEG,0.07070068612390745
fd029142-220a-444c-d08d-0cbd4c3f3599,Good,63050,He used to be a pilota singer.,True,True,2022-08-15 12:09:38.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n04355338_sundial.JPEG,0.02582283309598199
5cc9ee6e-5a1f-5dc6-e37c-e6183912e5f1,Good,58895,He wants to become a doctor.,False,True,2022-08-15 02:14:55.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n03000134_chainlink_fence.JPEG,0.8256341035451572
1db776ce-6f4d-f99b-ca72-961a7af8b5b8,Good,65821,He was a infuluencer.,True,True,2022-08-14 20:44:15.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n13037406_gyromitra.JPEG,0.09985378629562358
7239065f-b859-77a1-07d2-329c9b4b342c,Good,32934,He wants to become a freelancer.,False,True,2022-08-15 01:06:39.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n04033995_quilt.JPEG,0.6355310651515792
7dde0213-211c-7731-addd-3def02aa1e2b,Good,66756,She used to be a pilota singer.,True,True,2022-08-14 17:44:41.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02114367_timber_wolf.JPEG,0.07988192776565939
e9fdb75f-8019-973d-4240-f7fd704bc2b6,Good,47406,He used to be a freelancer.,True,True,2022-08-15 04:21:44.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n03379051_football_helmet.JPEG,0.10031113195617458
d94f619f-c072-3851-5a0f-cfa8beee8153,Good,36099,She wants to become a lyft driver.,True,True,2022-08-15 06:11:48.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02871525_bookshop.JPEG,0.9429509399060404
694d2d98-a3f8-50bb-6e6b-a9b36220fe1f,Good,61517,She was a infuluencer.,True,True,2022-08-14 15:25:18.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n02097298_Scotch_terrier.JPEG,0.6755367268467248
7c8c4417-829f-3a8d-08a5-84624b61446e,Good,54996,He was a professor.,True,True,2022-08-14 13:41:24.658721,s3://gantry-customer-bucket-access-test-pdx/imagenet_sample/n07716358_zucchini.JPEG,0.978453880780717
